date,c2_workouts,c2_distance_m,c2_work_time_s,c2_avg_watts,c2_avg_hr,c2_total_cal,whoop_workouts,whoop_duration_min,whoop_activity_strain,whoop_energy_cal,whoop_avg_hr,whoop_max_hr,whoop_recovery_pct,whoop_rhr_bpm,whoop_hrv_ms,whoop_skin_temp_c,whoop_blood_oxygen_pct,whoop_day_strain,whoop_day_energy_cal,whoop_sleep_performance_pct,whoop_sleep_efficiency_pct,whoop_asleep_min,whoop_in_bed_min,whoop_light_sleep_min,whoop_deep_sleep_min,whoop_rem_sleep_min,whoop_awake_min,whoop_sleep_need_min,whoop_sleep_debt_min,apple_Body temperature(degF),apple_Event: High heart rate,apple_Event: Irregular heart rhythm,apple_Event: Low heart rate,apple_Heart rate(count/min),apple_Heart rate variability (SDNN)(ms),apple_Respiratory Rate(count/min),apple_Resting heart rate(count/min),apple_State of Mind(Valence),apple_Time REM(hr),apple_Time asleep(hr),apple_Time awake(hr),apple_Time core(hr),apple_Time deep(hr),apple_Time in bed(hr),apple_Time in daylight(min),apple_VO2 Max(mL/min·kg),apple_Walking asymmetry percentage(%),apple_Walking double support percentage(%),apple_Walking heart rate average(count/min),apple_Walking speed(mi/hr),apple_Walking steadiness(%),apple_Walking steadiness notification,apple_Walking step length(in),apple_Wrist temperature(degF)
2025-07-05,2.0,6606.0,2166.4,83.5,133.0,342.0,2.0,35.0,12.4,310.0,122.5,145.0,23.0,60.0,39.0,34.01,95.26,14.0,2593.0,81.0,83.0,562.0,630.0,325.0,150.0,87.0,68.0,460.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06,1.0,5273.0,1800.0,70.0,156.0,270.0,2.0,40.0,17.7,501.0,143.5,171.0,94.0,54.0,87.0,32.44,96.12,15.0,2760.0,88.0,91.0,540.0,650.0,230.0,151.0,159.0,110.0,463.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,1.0,7751.0,2400.0,94.0,162.0,415.0,1.0,52.0,13.6,631.0,143.0,173.0,77.0,57.0,82.0,33.41,96.21,12.6,2260.0,78.0,87.0,505.0,554.0,243.0,121.0,141.0,49.0,477.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08,1.0,3081.0,840.0,138.0,163.0,178.0,2.0,33.0,14.899999999999999,353.0,134.0,174.0,1.0,60.0,57.0,30.54,,5.2,1909.0,11.0,49.0,383.0,438.0,221.0,115.0,47.0,55.0,483.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,,,,,,,,,,,,,60.0,51.0,68.0,33.06,95.11,13.1,2413.0,85.0,92.0,589.0,689.0,363.0,148.0,78.0,100.0,484.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-10,2.0,5408.0,1589.6,114.0,157.5,296.0,2.0,38.0,16.7,433.0,137.5,165.0,80.0,54.0,84.0,33.36,97.07,6.4,1927.0,88.0,92.0,503.0,558.0,270.0,136.0,97.0,55.0,400.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,,,,,,,,,,,,,85.0,54.0,90.0,,95.42,9.8,2180.0,88.0,94.0,451.0,487.0,291.0,128.0,32.0,36.0,472.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-12,1.0,2525.0,720.0,121.0,151.0,142.0,2.0,39.0,11.4,227.0,113.5,161.0,34.0,62.0,50.0,33.94,95.74,14.1,2593.0,86.0,87.0,559.0,618.0,324.0,155.0,80.0,59.0,465.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-13,1.0,5447.0,1800.0,78.0,157.0,291.0,2.0,47.0,17.1,511.0,128.5,168.0,70.0,55.0,78.0,33.93,95.03,13.3,2407.0,84.0,89.0,579.0,661.0,325.0,178.0,76.0,82.0,458.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,2.0,4175.0,1118.4,152.0,,244.0,2.0,34.0,17.6,443.0,145.5,174.0,53.0,60.0,66.0,33.54,94.83,4.9,1822.0,95.0,95.0,445.0,497.0,228.0,115.0,102.0,52.0,478.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,,,,,,,,,,,,,95.0,53.0,94.0,33.29,95.94,13.6,2546.0,87.0,87.0,534.0,564.0,234.0,192.0,108.0,30.0,490.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,1.0,7077.0,2160.0,98.0,159.0,382.0,1.0,45.0,12.2,497.0,138.0,170.0,40.0,62.0,55.0,34.18,94.72,11.1,2326.0,85.0,92.0,590.0,675.0,364.0,105.0,121.0,85.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17,1.0,4070.0,1200.0,109.0,156.0,225.0,1.0,30.0,9.3,307.0,135.0,167.0,67.0,53.0,74.0,32.9,96.11,12.1,2303.0,91.0,92.0,503.0,545.0,339.0,110.0,54.0,42.0,475.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-18,2.0,6168.0,1817.7,110.0,152.0,340.0,2.0,45.0,15.899999999999999,455.0,134.0,165.0,83.0,53.0,86.0,33.97,96.08,5.4,1852.0,93.0,94.0,457.0,493.0,227.0,178.0,52.0,36.0,463.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-19,,,,,,,,,,,,,57.0,53.0,67.0,33.21,96.5,13.1,2489.0,90.0,87.0,541.0,572.0,341.0,136.0,64.0,31.0,471.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-20,2.0,8212.0,2400.0,115.0,151.0,452.0,2.0,61.0,17.1,567.0,128.0,171.0,62.0,53.0,71.0,33.42,96.28,12.5,2331.0,100.0,92.0,514.0,589.0,295.0,120.0,99.0,75.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-21,2.0,5839.0,1726.1,109.5,150.0,319.0,2.0,29.0,15.1,350.0,142.0,166.0,42.0,65.0,57.0,34.67,95.79,14.6,2625.0,92.0,91.0,534.0,576.0,287.0,158.0,89.0,42.0,472.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-22,1.0,9470.0,2888.4,99.0,154.0,514.0,1.0,55.0,13.9,691.0,145.0,167.0,84.0,55.0,84.0,33.71,94.25,12.2,2298.0,100.0,93.0,583.0,637.0,317.0,144.0,122.0,54.0,469.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23,1.0,7090.0,2160.0,99.0,157.0,383.0,1.0,40.0,11.5,447.0,138.0,165.0,96.0,53.0,98.0,33.59,94.27,12.3,2374.0,99.0,95.0,551.0,588.0,271.0,142.0,138.0,37.0,481.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24,1.0,8500.0,2614.7,96.0,146.0,457.0,1.0,52.0,11.7,531.0,134.0,165.0,76.0,57.0,80.0,34.41,94.69,13.2,2428.0,98.0,95.0,525.0,550.0,325.0,134.0,66.0,25.0,467.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25,2.0,8083.0,2465.8,92.5,152.5,436.0,2.0,47.0,17.7,535.0,138.5,168.0,59.0,52.0,71.0,32.92,94.55,10.8,2273.0,89.0,89.0,560.0,585.0,272.0,157.0,131.0,25.0,468.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-26,1.0,8559.0,2694.4,90.0,143.0,451.0,1.0,57.0,10.5,478.0,126.0,162.0,57.0,51.0,66.0,33.4,96.06,5.4,1845.0,94.0,96.0,576.0,647.0,328.0,157.0,91.0,71.0,472.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-27,,,,,,,,,,,,,41.0,55.0,55.0,33.25,95.29,14.5,2732.0,85.0,85.0,494.0,515.0,286.0,162.0,46.0,21.0,462.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,1.0,10000.0,3071.8,97.0,154.0,540.0,1.0,62.0,13.4,681.0,137.0,171.0,76.0,53.0,79.0,33.35,95.63,14.8,2495.0,93.0,93.0,551.0,645.0,309.0,146.0,96.0,94.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,1.0,8803.0,2699.4,97.0,167.0,478.0,1.0,51.0,14.2,652.0,145.0,173.0,79.0,56.0,85.0,,95.87,5.0,1863.0,97.0,90.0,495.0,529.0,276.0,160.0,59.0,34.0,481.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30,,,,,,,,,,,,,96.0,52.0,105.0,33.39,95.72,14.0,2497.0,88.0,85.0,522.0,575.0,293.0,129.0,100.0,53.0,482.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,1.0,7141.0,2093.3,111.0,164.0,395.0,1.0,43.0,13.0,513.0,141.0,172.0,34.0,61.0,54.0,33.1,95.02,13.3,2482.0,77.0,76.0,491.0,571.0,307.0,113.0,71.0,80.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,1.0,7085.0,2133.3,103.0,154.0,389.0,1.0,44.0,12.5,515.0,141.0,164.0,92.0,57.0,96.0,33.68,96.42,13.4,2388.0,91.0,93.0,450.0,591.0,165.0,172.0,113.0,141.0,477.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-02,1.0,6002.0,1827.4,99.0,152.0,317.0,2.0,41.0,17.5,527.0,144.0,167.0,84.0,52.0,91.0,32.47,95.17,13.3,2527.0,92.0,88.0,566.0,625.0,302.0,141.0,123.0,59.0,487.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03,1.0,9464.0,2857.1,102.0,150.0,512.0,1.0,59.0,12.8,622.0,136.0,165.0,81.0,50.0,91.0,33.23,96.06,4.1,1794.0,95.0,93.0,534.0,604.0,297.0,127.0,110.0,70.0,473.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04,,,,,,,,,,,,,50.0,48.0,68.0,33.19,95.32,16.4,2973.0,87.0,89.0,526.0,565.0,261.0,137.0,128.0,39.0,473.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05,3.0,15741.0,4881.7,96.0,154.0,839.0,3.0,86.0,28.3,962.0,135.0,165.0,36.0,61.0,56.0,34.69,94.48,14.0,2577.0,88.0,94.0,452.0,506.0,281.0,123.0,48.0,54.0,449.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,1.0,5885.0,1800.0,98.0,161.0,319.0,1.0,35.0,12.5,451.0,145.0,171.0,52.0,59.0,71.0,33.44,95.76,14.0,2550.0,96.0,95.0,560.0,597.0,300.0,140.0,120.0,37.0,493.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07,1.0,10000.0,3053.7,98.0,151.0,540.0,1.0,59.0,13.3,651.0,137.0,169.0,30.0,62.0,48.0,33.54,95.39,13.7,2485.0,77.0,78.0,548.0,578.0,250.0,141.0,157.0,30.0,477.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08,1.0,8824.0,2700.0,98.0,154.0,473.0,1.0,56.0,12.8,600.0,136.0,168.0,55.0,62.0,65.0,33.41,94.63,4.3,1768.0,93.0,90.0,418.0,531.0,221.0,107.0,90.0,113.0,477.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09,,,,,,,,,,,,,98.0,53.0,104.0,,94.85,12.8,2572.0,76.0,81.0,472.0,520.0,204.0,136.0,132.0,48.0,505.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10,1.0,10188.0,3153.5,94.0,144.0,547.0,2.0,78.0,16.4,645.0,109.5,162.0,66.0,50.0,74.0,33.47,94.96,10.2,2169.0,81.0,92.0,633.0,780.0,407.0,115.0,111.0,147.0,470.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11,1.0,8528.0,2700.0,88.0,138.0,450.0,2.0,53.0,13.2,438.0,114.5,152.0,61.0,48.0,70.0,33.82,94.81,10.6,2224.0,86.0,91.0,413.0,448.0,247.0,119.0,47.0,35.0,470.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12,1.0,6660.0,2093.4,90.0,148.0,355.0,1.0,42.0,9.6,381.0,129.0,153.0,54.0,54.0,66.0,32.98,93.76,11.9,2276.0,85.0,88.0,503.0,609.0,308.0,135.0,60.0,106.0,488.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13,1.0,5708.0,1740.9,99.0,159.0,308.0,1.0,36.0,11.1,398.0,138.0,169.0,50.0,59.0,65.0,34.34,94.5,12.3,2338.0,93.0,94.0,563.0,637.0,333.0,123.0,107.0,74.0,461.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-14,1.0,6653.0,1977.0,107.0,134.0,356.0,1.0,43.0,11.4,466.0,136.0,164.0,81.0,55.0,87.0,33.8,95.34,10.2,2303.0,100.0,89.0,558.0,594.0,295.0,181.0,82.0,36.0,466.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15,1.0,8905.0,2880.0,83.0,134.0,465.0,1.0,57.0,9.8,443.0,123.0,170.0,91.0,53.0,94.0,34.34,94.14,14.3,2630.0,95.0,92.0,562.0,628.0,349.0,115.0,98.0,66.0,468.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16,1.0,13150.0,4056.7,95.0,146.0,702.0,1.0,85.0,14.0,866.0,133.0,162.0,67.0,56.0,76.0,33.62,95.55,4.1,1799.0,94.0,96.0,502.0,541.0,280.0,126.0,96.0,39.0,460.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17,,,,,,,,,,,,,77.0,55.0,83.0,33.68,95.0,15.4,2801.0,89.0,89.0,603.0,628.0,313.0,171.0,119.0,25.0,479.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-18,1.0,12000.0,3858.3,84.0,,629.0,1.0,75.0,14.4,844.0,139.0,176.0,90.0,52.0,93.0,33.01,95.47,13.2,2473.0,96.0,92.0,500.0,568.0,285.0,126.0,89.0,68.0,449.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-19,1.0,10007.0,3199.3,86.0,148.0,536.0,1.0,64.0,12.8,619.0,131.0,163.0,95.0,52.0,104.0,34.24,94.78,12.5,2327.0,95.0,89.0,529.0,569.0,283.0,135.0,111.0,40.0,486.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-20,2.0,7197.0,2168.5,101.5,152.0,390.0,3.0,42.0,17.599999999999998,463.0,123.0,165.0,96.0,51.0,109.0,34.23,94.16,12.5,2390.0,100.0,89.0,464.0,516.0,219.0,146.0,99.0,52.0,472.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-21,1.0,10567.0,3458.7,80.0,145.0,558.0,1.0,68.0,12.2,627.0,129.0,165.0,84.0,53.0,99.0,34.44,94.55,13.8,2641.0,97.0,91.0,503.0,561.0,303.0,135.0,65.0,58.0,474.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-22,1.0,12183.0,3781.1,94.0,148.0,648.0,1.0,84.0,13.4,775.0,129.0,161.0,73.0,53.0,94.0,34.57,94.89,4.3,1819.0,79.0,86.0,559.0,609.0,321.0,154.0,84.0,50.0,469.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-23,,,,,,,,,,,,,67.0,47.0,89.0,34.04,95.48,16.1,2929.0,88.0,92.0,613.0,713.0,355.0,129.0,129.0,100.0,476.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-24,2.0,18368.0,5635.1,97.0,148.5,981.0,2.0,125.0,24.4,1205.0,130.5,168.0,41.0,55.0,67.0,34.14,95.09,8.8,2115.0,88.0,94.0,487.0,528.0,296.0,144.0,47.0,41.0,449.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-25,1.0,3539.0,1080.0,99.0,148.0,190.0,1.0,22.0,7.9,218.0,131.0,166.0,44.0,60.0,72.0,34.91,95.08,14.3,2645.0,95.0,95.0,552.0,584.0,336.0,114.0,102.0,32.0,491.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26,1.0,9960.0,3084.8,94.0,150.0,530.0,1.0,65.0,13.5,702.0,136.0,172.0,52.0,57.0,75.0,34.49,94.9,12.9,2405.0,100.0,91.0,526.0,553.0,256.0,153.0,117.0,27.0,456.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-27,1.0,9623.0,3000.0,92.0,147.0,510.0,1.0,67.0,12.5,627.0,130.0,156.0,73.0,53.0,87.0,33.24,93.95,4.3,1838.0,100.0,90.0,502.0,550.0,297.0,108.0,97.0,48.0,479.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-28,,,,,,,,,,,,,63.0,53.0,81.0,34.59,94.87,14.2,2432.0,99.0,95.0,511.0,569.0,294.0,133.0,84.0,58.0,471.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-29,1.0,8490.0,2686.8,88.0,158.0,459.0,2.0,50.0,19.2,596.0,137.0,175.0,77.0,55.0,87.0,33.83,93.15,4.7,1931.0,82.0,85.0,505.0,526.0,300.0,114.0,91.0,21.0,449.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-30,,,,,,,,,,,,,57.0,54.0,76.0,33.2,94.71,13.2,2456.0,84.0,90.0,582.0,684.0,382.0,85.0,115.0,102.0,478.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-31,1.0,6839.0,2100.0,97.0,150.0,369.0,3.0,54.0,22.599999999999998,560.0,138.66666666666666,167.0,91.0,54.0,96.0,31.45,94.63,4.7,1894.0,90.0,91.0,695.0,764.0,408.0,172.0,115.0,69.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,,,,,,,,,,,,,39.0,54.0,66.0,32.29,93.47,7.5,2004.0,79.0,76.0,638.0,699.0,364.0,148.0,126.0,61.0,472.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-02,,,,,,,,,,,,,98.0,51.0,108.0,34.42,93.98,13.8,2635.0,81.0,87.0,513.0,671.0,287.0,116.0,110.0,158.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,1.0,7553.0,2194.4,114.0,156.0,417.0,1.0,51.0,12.7,523.0,134.0,176.0,90.0,55.0,112.0,32.65,95.9,11.4,2191.0,79.0,90.0,469.0,537.0,322.0,117.0,30.0,68.0,453.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,1.0,7024.0,2100.0,105.0,,381.0,1.0,47.0,10.6,441.0,130.0,162.0,61.0,54.0,83.0,32.94,94.8,4.1,1721.0,86.0,91.0,376.0,415.0,195.0,118.0,63.0,39.0,476.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,,,,,,,,,,,,,42.0,58.0,69.0,33.54,94.88,13.7,2485.0,85.0,92.0,463.0,504.0,244.0,146.0,73.0,41.0,513.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,1.0,7569.0,2400.0,88.0,152.0,399.0,2.0,46.0,18.8,524.0,140.0,180.0,46.0,53.0,68.0,33.88,95.71,11.9,2314.0,93.0,89.0,591.0,636.0,279.0,132.0,180.0,45.0,474.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,1.0,6829.0,2052.1,103.0,151.0,368.0,1.0,46.0,11.3,479.0,135.0,164.0,41.0,55.0,64.0,33.72,95.09,14.4,2589.0,99.0,92.0,487.0,547.0,251.0,118.0,118.0,60.0,475.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,1.0,9000.0,2739.9,99.0,161.0,487.0,1.0,56.0,13.7,645.0,139.0,170.0,62.0,53.0,75.0,34.38,93.52,15.2,2604.0,98.0,93.0,513.0,556.0,329.0,111.0,73.0,43.0,466.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,1.0,8496.0,2553.6,103.0,160.0,459.0,1.0,58.0,14.6,722.0,145.0,174.0,61.0,55.0,77.0,33.89,93.53,12.1,2311.0,84.0,95.0,477.0,510.0,270.0,127.0,80.0,33.0,480.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,1.0,6513.0,2008.7,95.0,152.0,348.0,1.0,41.0,11.2,425.0,134.0,163.0,97.0,50.0,107.0,32.98,94.82,4.8,1842.0,96.0,93.0,406.0,425.0,262.0,112.0,32.0,19.0,486.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,,,,,,,,,,,,,52.0,56.0,72.0,,94.83,13.6,2539.0,98.0,96.0,494.0,528.0,269.0,143.0,82.0,34.0,507.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,1.0,10016.0,3480.3,67.0,150.0,531.0,1.0,62.0,12.8,643.0,135.0,159.0,22.0,61.0,47.0,32.97,94.18,15.4,2681.0,94.0,94.0,518.0,536.0,334.0,121.0,63.0,18.0,458.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,3.0,10746.0,3241.8,103.0,152.66666666666666,579.0,3.0,59.0,25.6,716.0,138.0,175.0,56.0,58.0,75.0,32.63,92.81,7.9,1936.0,94.0,90.0,466.0,491.0,275.0,130.0,61.0,25.0,475.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,,,,,,,,,,,,,57.0,58.0,76.0,33.61,94.0,14.9,2817.0,94.0,94.0,480.0,529.0,292.0,146.0,42.0,49.0,492.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,1.0,12698.0,3877.5,98.0,152.0,683.0,1.0,82.0,14.4,889.0,137.0,162.0,56.0,58.0,74.0,34.51,92.72,10.8,2234.0,91.0,90.0,574.0,605.0,241.0,141.0,192.0,31.0,461.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,1.0,6017.0,1871.5,93.0,145.0,320.0,2.0,35.0,9.8,352.0,106.5,160.0,73.0,54.0,84.0,33.7,94.85,13.9,2529.0,98.0,94.0,447.0,494.0,236.0,146.0,65.0,47.0,483.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,5.0,10290.0,3137.6000000000004,99.0,149.8,548.0,5.0,57.0,30.700000000000003,597.0,131.6,170.0,69.0,56.0,81.0,34.23,94.95,13.1,2464.0,100.0,98.0,489.0,519.0,317.0,121.0,51.0,30.0,479.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,2.0,10490.0,3192.0,98.0,145.5,558.0,2.0,70.0,18.0,645.0,130.5,158.0,56.0,57.0,75.0,33.8,94.95,4.8,1798.0,100.0,93.0,490.0,499.0,315.0,116.0,59.0,9.0,476.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,,,,,,,,,,,,,42.0,60.0,67.0,33.9,94.27,10.1,2196.0,85.0,96.0,485.0,522.0,293.0,122.0,70.0,37.0,472.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,1.0,7000.0,2427.0,67.0,141.0,371.0,1.0,44.0,9.6,387.0,128.0,152.0,54.0,59.0,74.0,33.5,94.53,5.1,1940.0,89.0,91.0,660.0,685.0,342.0,146.0,172.0,25.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,,,,,,,,,,,,,24.0,60.0,49.0,34.47,94.5,13.1,2578.0,82.0,92.0,615.0,670.0,292.0,166.0,157.0,55.0,459.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-22,2.0,7038.0,2073.1,109.5,149.5,381.0,2.0,44.0,15.4,412.0,134.5,167.0,35.0,56.0,58.0,33.96,96.67,6.9,1905.0,81.0,91.0,413.0,448.0,161.0,112.0,140.0,35.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-23,,,,,,,1.0,26.0,5.8,159.0,117.0,141.0,73.0,54.0,82.0,32.85,96.44,4.5,1942.0,87.0,91.0,418.0,457.0,210.0,143.0,65.0,39.0,490.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-24,,,,,,,,,,,,,67.0,59.0,79.0,33.32,94.8,11.6,2287.0,86.0,90.0,460.0,504.0,249.0,111.0,100.0,44.0,488.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-25,2.0,7116.0,2232.2,93.0,147.0,379.0,2.0,42.0,14.8,406.0,132.5,158.0,90.0,50.0,97.0,33.72,94.04,13.1,2347.0,88.0,89.0,483.0,535.0,267.0,147.0,69.0,52.0,464.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-26,2.0,8209.0,2388.5,113.5,149.0,448.0,2.0,53.0,17.4,524.0,133.0,166.0,76.0,52.0,86.0,33.85,94.86,10.8,2195.0,93.0,91.0,523.0,587.0,371.0,112.0,40.0,64.0,465.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-27,2.0,4249.0,1238.0,120.0,147.5,236.0,2.0,22.0,13.1,257.0,133.5,165.0,8.0,56.0,62.0,33.88,97.63,12.5,2331.0,26.0,91.0,568.0,621.0,325.0,143.0,100.0,53.0,472.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-28,2.0,6594.0,1897.9,118.0,150.5,362.0,2.0,42.0,16.2,438.0,136.0,168.0,30.0,56.0,50.0,33.57,94.59,14.5,2576.0,80.0,87.0,704.0,788.0,425.0,161.0,118.0,84.0,455.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,2.0,6515.0,1875.5,117.5,153.0,364.0,2.0,35.0,18.299999999999997,462.0,146.5,174.0,45.0,58.0,65.0,33.42,94.91,5.7,1926.0,88.0,94.0,477.0,548.0,299.0,108.0,70.0,71.0,366.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,,,,,,,1.0,14.0,4.1,28.0,90.0,126.0,44.0,59.0,65.0,34.06,95.1,12.9,2431.0,91.0,95.0,508.0,538.0,277.0,169.0,62.0,30.0,480.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,2.0,9513.0,2979.1000000000004,92.0,145.5,502.0,2.0,54.0,16.9,527.0,130.5,160.0,63.0,61.0,72.0,33.47,95.15,12.9,2447.0,90.0,90.0,495.0,516.0,285.0,119.0,91.0,21.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02,3.0,9017.0,2834.7,92.0,147.66666666666666,471.0,3.0,52.0,19.700000000000003,477.0,128.33333333333334,157.0,49.0,61.0,59.0,33.48,96.05,4.5,1891.0,100.0,96.0,494.0,544.0,222.0,127.0,145.0,50.0,471.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03,,,,,,,,,,,,,64.0,56.0,71.0,33.96,93.64,14.2,2344.0,81.0,91.0,513.0,534.0,212.0,136.0,165.0,21.0,471.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-04,2.0,8015.0,2442.5,99.5,154.0,430.0,2.0,45.0,19.1,537.0,141.0,174.0,36.0,62.0,52.0,32.86,94.36,14.9,2594.0,82.0,87.0,349.0,382.0,157.0,111.0,81.0,33.0,449.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05,1.0,10072.0,3061.1,100.0,156.0,543.0,1.0,51.0,14.0,644.0,147.0,171.0,,,,,,,,,,604.0,687.0,299.0,163.0,142.0,83.0,528.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06,2.0,9014.0,2758.3,100.5,158.0,482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
